qid,vid,query,pred_start,pred_end,conf,iou,category
3164,FbUT42sj_os_210.0_360.0,Man in black shirt talks in a gyro restaurant.,146.0,150.0,0.0004,0.0,bg
3164,FbUT42sj_os_210.0_360.0,Man in black shirt talks in a gyro restaurant.,98.0,106.0,0.0002,0.0,bg
9554,kE-LxJdtTT0_60.0_210.0,Rapist being sentenced in court,132.0,148.0,0.9942,0.0,fg
9554,kE-LxJdtTT0_60.0_210.0,Rapist being sentenced in court,118.0,128.0,0.9922,0.0,fg
9554,kE-LxJdtTT0_60.0_210.0,Rapist being sentenced in court,144.0,150.0,0.094,0.0,bg
9554,kE-LxJdtTT0_60.0_210.0,Rapist being sentenced in court,36.0,46.0,0.0829,0.0,bg
9554,kE-LxJdtTT0_60.0_210.0,Rapist being sentenced in court,46.0,58.0,0.0059,0.0,bg
9554,kE-LxJdtTT0_60.0_210.0,Rapist being sentenced in court,88.0,96.0,0.0015,0.0,bg
9554,kE-LxJdtTT0_60.0_210.0,Rapist being sentenced in court,2.0,8.0,0.0012,0.42857142857142855,bg
9554,kE-LxJdtTT0_60.0_210.0,Rapist being sentenced in court,94.0,100.0,0.0004,0.0,bg
9554,kE-LxJdtTT0_60.0_210.0,Rapist being sentenced in court,4.0,18.0,0.0003,0.5555555555555556,bg
9554,kE-LxJdtTT0_60.0_210.0,Rapist being sentenced in court,64.0,78.0,0.0002,0.0,bg
9746,kE-LxJdtTT0_210.0_360.0,A woman visits a graveyard.,112.0,122.0,0.9736,0.0,fg
9746,kE-LxJdtTT0_210.0_360.0,A woman visits a graveyard.,136.0,150.0,0.9713,0.0,fg
9746,kE-LxJdtTT0_210.0_360.0,A woman visits a graveyard.,88.0,98.0,0.8825,0.38461538461538464,fg
9746,kE-LxJdtTT0_210.0_360.0,A woman visits a graveyard.,0.0,12.0,0.0043,0.0,bg
9746,kE-LxJdtTT0_210.0_360.0,A woman visits a graveyard.,144.0,150.0,0.0043,0.0,bg
9746,kE-LxJdtTT0_210.0_360.0,A woman visits a graveyard.,106.0,116.0,0.0029,0.058823529411764705,bg
9746,kE-LxJdtTT0_210.0_360.0,A woman visits a graveyard.,2.0,10.0,0.0003,0.0,bg
9746,kE-LxJdtTT0_210.0_360.0,A woman visits a graveyard.,34.0,40.0,0.0003,0.0,bg
9746,kE-LxJdtTT0_210.0_360.0,A woman visits a graveyard.,68.0,74.0,0.0002,0.0,bg
9746,kE-LxJdtTT0_210.0_360.0,A woman visits a graveyard.,66.0,82.0,0.0002,0.0,bg
10099,kE-LxJdtTT0_360.0_510.0,Woman is wearing a beige headwrap.,22.0,42.0,0.9981,0.0,fg
10099,kE-LxJdtTT0_360.0_510.0,Woman is wearing a beige headwrap.,82.0,92.0,0.5909,0.2222222222222222,fg
10099,kE-LxJdtTT0_360.0_510.0,Woman is wearing a beige headwrap.,56.0,62.0,0.3378,0.0,bg
10099,kE-LxJdtTT0_360.0_510.0,Woman is wearing a beige headwrap.,34.0,42.0,0.1208,0.0,bg
10099,kE-LxJdtTT0_360.0_510.0,Woman is wearing a beige headwrap.,104.0,112.0,0.021,0.09090909090909091,bg
10099,kE-LxJdtTT0_360.0_510.0,Woman is wearing a beige headwrap.,86.0,92.0,0.0028,0.1,bg
10099,kE-LxJdtTT0_360.0_510.0,Woman is wearing a beige headwrap.,8.0,14.0,0.0011,0.0,bg
10099,kE-LxJdtTT0_360.0_510.0,Woman is wearing a beige headwrap.,128.0,132.0,0.0005,0.0,bg
10099,kE-LxJdtTT0_360.0_510.0,Woman is wearing a beige headwrap.,142.0,148.0,0.0005,0.0,bg
10099,kE-LxJdtTT0_360.0_510.0,Woman is wearing a beige headwrap.,72.0,90.0,0.0002,0.6666666666666666,bg
9266,lnlwkeOq25k_60.0_210.0,Devastating scenes of flooding after heavy rain fall,0.0,40.0,0.9964,0.7,fg
9266,lnlwkeOq25k_60.0_210.0,Devastating scenes of flooding after heavy rain fall,82.0,92.0,0.9928,0.6,fg
9266,lnlwkeOq25k_60.0_210.0,Devastating scenes of flooding after heavy rain fall,94.0,108.0,0.9925,0.0,fg
9266,lnlwkeOq25k_60.0_210.0,Devastating scenes of flooding after heavy rain fall,64.0,76.0,0.9858,0.25,fg
9266,lnlwkeOq25k_60.0_210.0,Devastating scenes of flooding after heavy rain fall,118.0,124.0,0.9713,0.0,fg
9266,lnlwkeOq25k_60.0_210.0,Devastating scenes of flooding after heavy rain fall,30.0,60.0,0.9393,0.5333333333333333,fg
9266,lnlwkeOq25k_60.0_210.0,Devastating scenes of flooding after heavy rain fall,146.0,150.0,0.8886,0.0,fg
9266,lnlwkeOq25k_60.0_210.0,Devastating scenes of flooding after heavy rain fall,0.0,6.0,0.0639,0.21428571428571427,bg
9266,lnlwkeOq25k_60.0_210.0,Devastating scenes of flooding after heavy rain fall,50.0,72.0,0.0012,0.36363636363636365,bg
9266,lnlwkeOq25k_60.0_210.0,Devastating scenes of flooding after heavy rain fall,8.0,90.0,0.0003,0.2222222222222222,bg
1906,YBhpID-rR6o_210.0_360.0,A family set up camp by a river,90.0,104.0,0.9793,0.041666666666666664,fg
1906,YBhpID-rR6o_210.0_360.0,A family set up camp by a river,110.0,118.0,0.9719,0.0,fg
1906,YBhpID-rR6o_210.0_360.0,A family set up camp by a river,66.0,82.0,0.9673,0.4444444444444444,fg
1906,YBhpID-rR6o_210.0_360.0,A family set up camp by a river,132.0,140.0,0.9452,0.0,fg
1906,YBhpID-rR6o_210.0_360.0,A family set up camp by a river,146.0,150.0,0.7987,0.0,fg
1906,YBhpID-rR6o_210.0_360.0,A family set up camp by a river,36.0,52.0,0.6128,0.0,fg
1906,YBhpID-rR6o_210.0_360.0,A family set up camp by a river,24.0,34.0,0.1799,0.0,bg
1906,YBhpID-rR6o_210.0_360.0,A family set up camp by a river,0.0,6.0,0.0017,0.0,bg
1906,YBhpID-rR6o_210.0_360.0,A family set up camp by a river,0.0,118.0,0.0016,0.3050847457627119,bg
1906,YBhpID-rR6o_210.0_360.0,A family set up camp by a river,58.0,102.0,0.0005,0.7391304347826086,bg
4242,YBhpID-rR6o_360.0_510.0,Women in red top makes the food outdoors.,94.0,100.0,0.9949,0.0,fg
4242,YBhpID-rR6o_360.0_510.0,Women in red top makes the food outdoors.,108.0,114.0,0.9939,0.0,fg
4242,YBhpID-rR6o_360.0_510.0,Women in red top makes the food outdoors.,76.0,82.0,0.9471,0.6,fg
4242,YBhpID-rR6o_360.0_510.0,Women in red top makes the food outdoors.,6.0,12.0,0.7389,1.0,fg
4242,YBhpID-rR6o_360.0_510.0,Women in red top makes the food outdoors.,22.0,28.0,0.7306,0.4,fg
4242,YBhpID-rR6o_360.0_510.0,Women in red top makes the food outdoors.,120.0,126.0,0.5143,0.0,fg
4242,YBhpID-rR6o_360.0_510.0,Women in red top makes the food outdoors.,112.0,118.0,0.0843,0.0,bg
4242,YBhpID-rR6o_360.0_510.0,Women in red top makes the food outdoors.,144.0,148.0,0.0558,0.0,bg
4242,YBhpID-rR6o_360.0_510.0,Women in red top makes the food outdoors.,42.0,46.0,0.041,0.0,bg
4242,YBhpID-rR6o_360.0_510.0,Women in red top makes the food outdoors.,68.0,80.0,0.0016,0.5714285714285714,bg
4281,YBhpID-rR6o_60.0_210.0,Man and woman show different things from their pantry.,2.0,148.0,0.9924,0.2328767123287671,fg
4281,YBhpID-rR6o_60.0_210.0,Man and woman show different things from their pantry.,10.0,116.0,0.9139,0.32075471698113206,fg
4281,YBhpID-rR6o_60.0_210.0,Man and woman show different things from their pantry.,20.0,30.0,0.8284,0.6,fg
4281,YBhpID-rR6o_60.0_210.0,Man and woman show different things from their pantry.,40.0,68.0,0.1072,0.631578947368421,bg
4281,YBhpID-rR6o_60.0_210.0,Man and woman show different things from their pantry.,114.0,138.0,0.0868,0.0,bg
4281,YBhpID-rR6o_60.0_210.0,Man and woman show different things from their pantry.,34.0,48.0,0.0031,0.4117647058823529,bg
4281,YBhpID-rR6o_60.0_210.0,Man and woman show different things from their pantry.,2.0,6.0,0.002,0.0,bg
4281,YBhpID-rR6o_60.0_210.0,Man and woman show different things from their pantry.,98.0,108.0,0.0009,0.0,bg
4281,YBhpID-rR6o_60.0_210.0,Man and woman show different things from their pantry.,144.0,150.0,0.0004,0.0,bg
4281,YBhpID-rR6o_60.0_210.0,Man and woman show different things from their pantry.,74.0,92.0,0.0003,0.0,bg
2355,q4WEUoz2wHc_210.0_360.0,A panel is talking in a auditorium.,36.0,60.0,0.999,0.9166666666666666,fg
2355,q4WEUoz2wHc_210.0_360.0,A panel is talking in a auditorium.,16.0,32.0,0.1447,0.0,bg
2355,q4WEUoz2wHc_210.0_360.0,A panel is talking in a auditorium.,62.0,72.0,0.0007,0.0,bg
2355,q4WEUoz2wHc_210.0_360.0,A panel is talking in a auditorium.,76.0,82.0,0.0006,0.0,bg
2355,q4WEUoz2wHc_210.0_360.0,A panel is talking in a auditorium.,130.0,140.0,0.0004,0.0,bg
2355,q4WEUoz2wHc_210.0_360.0,A panel is talking in a auditorium.,38.0,44.0,0.0002,0.2727272727272727,bg
2355,q4WEUoz2wHc_210.0_360.0,A panel is talking in a auditorium.,140.0,148.0,0.0002,0.0,bg
2355,q4WEUoz2wHc_210.0_360.0,A panel is talking in a auditorium.,48.0,76.0,0.0001,0.3157894736842105,bg
2355,q4WEUoz2wHc_210.0_360.0,A panel is talking in a auditorium.,12.0,20.0,0.0001,0.0,bg
2355,q4WEUoz2wHc_210.0_360.0,A panel is talking in a auditorium.,104.0,110.0,0.0,0.0,bg
3576,q4WEUoz2wHc_60.0_210.0,A man is playing an instrument in the stage.,124.0,150.0,0.997,0.9285714285714286,fg
3576,q4WEUoz2wHc_60.0_210.0,A man is playing an instrument in the stage.,112.0,124.0,0.9326,0.05263157894736842,fg
3576,q4WEUoz2wHc_60.0_210.0,A man is playing an instrument in the stage.,144.0,150.0,0.0016,0.21428571428571427,bg
3576,q4WEUoz2wHc_60.0_210.0,A man is playing an instrument in the stage.,98.0,110.0,0.0002,0.0,bg
3576,q4WEUoz2wHc_60.0_210.0,A man is playing an instrument in the stage.,8.0,20.0,0.0002,0.0,bg
3576,q4WEUoz2wHc_60.0_210.0,A man is playing an instrument in the stage.,98.0,102.0,0.0002,0.0,bg
3576,q4WEUoz2wHc_60.0_210.0,A man is playing an instrument in the stage.,6.0,18.0,0.0001,0.0,bg
3576,q4WEUoz2wHc_60.0_210.0,A man is playing an instrument in the stage.,58.0,84.0,0.0,0.0,bg
3576,q4WEUoz2wHc_60.0_210.0,A man is playing an instrument in the stage.,36.0,46.0,0.0,0.2,bg
3576,q4WEUoz2wHc_60.0_210.0,A man is playing an instrument in the stage.,54.0,62.0,0.0,0.0,bg
5764,q4WEUoz2wHc_360.0_510.0,A large group of people have their phones up.,120.0,142.0,0.9906,0.3333333333333333,fg
5764,q4WEUoz2wHc_360.0_510.0,A large group of people have their phones up.,110.0,122.0,0.3452,0.42857142857142855,bg
5764,q4WEUoz2wHc_360.0_510.0,A large group of people have their phones up.,54.0,66.0,0.0055,0.3333333333333333,bg
5764,q4WEUoz2wHc_360.0_510.0,A large group of people have their phones up.,0.0,14.0,0.0003,0.0,bg
5764,q4WEUoz2wHc_360.0_510.0,A large group of people have their phones up.,28.0,36.0,0.0002,0.0,bg
5764,q4WEUoz2wHc_360.0_510.0,A large group of people have their phones up.,82.0,94.0,0.0002,0.0,bg
5764,q4WEUoz2wHc_360.0_510.0,A large group of people have their phones up.,60.0,92.0,0.0002,0.058823529411764705,bg
5764,q4WEUoz2wHc_360.0_510.0,A large group of people have their phones up.,4.0,12.0,0.0002,0.0,bg
5764,q4WEUoz2wHc_360.0_510.0,A large group of people have their phones up.,86.0,92.0,0.0001,0.0,bg
5764,q4WEUoz2wHc_360.0_510.0,A large group of people have their phones up.,142.0,150.0,0.0,0.125,bg
296,-4Mlqc7PbZY_210.0_360.0,A woman is looking out over a misty valley through some trees.,0.0,16.0,0.9995,0.7272727272727273,fg
296,-4Mlqc7PbZY_210.0_360.0,A woman is looking out over a misty valley through some trees.,88.0,112.0,0.0001,0.0,bg
296,-4Mlqc7PbZY_210.0_360.0,A woman is looking out over a misty valley through some trees.,132.0,146.0,0.0001,0.0,bg
296,-4Mlqc7PbZY_210.0_360.0,A woman is looking out over a misty valley through some trees.,46.0,106.0,0.0001,0.0,bg
296,-4Mlqc7PbZY_210.0_360.0,A woman is looking out over a misty valley through some trees.,118.0,136.0,0.0001,0.0,bg
296,-4Mlqc7PbZY_210.0_360.0,A woman is looking out over a misty valley through some trees.,98.0,120.0,0.0,0.0,bg
296,-4Mlqc7PbZY_210.0_360.0,A woman is looking out over a misty valley through some trees.,76.0,86.0,0.0,0.0,bg
296,-4Mlqc7PbZY_210.0_360.0,A woman is looking out over a misty valley through some trees.,26.0,46.0,0.0,0.0,bg
296,-4Mlqc7PbZY_210.0_360.0,A woman is looking out over a misty valley through some trees.,4.0,18.0,0.0,0.6363636363636364,bg
296,-4Mlqc7PbZY_210.0_360.0,A woman is looking out over a misty valley through some trees.,40.0,58.0,0.0,0.0,bg
4135,-4Mlqc7PbZY_360.0_510.0,Woman showing the content of a plastic basket,12.0,38.0,0.9999,0.8666666666666667,fg
4135,-4Mlqc7PbZY_360.0_510.0,Woman showing the content of a plastic basket,4.0,10.0,0.6549,0.0,fg
4135,-4Mlqc7PbZY_360.0_510.0,Woman showing the content of a plastic basket,42.0,46.0,0.1412,0.0,bg
4135,-4Mlqc7PbZY_360.0_510.0,Woman showing the content of a plastic basket,44.0,48.0,0.0047,0.0,bg
4135,-4Mlqc7PbZY_360.0_510.0,Woman showing the content of a plastic basket,72.0,78.0,0.0017,0.0,bg
4135,-4Mlqc7PbZY_360.0_510.0,Woman showing the content of a plastic basket,68.0,78.0,0.0002,0.0,bg
4135,-4Mlqc7PbZY_360.0_510.0,Woman showing the content of a plastic basket,110.0,118.0,0.0001,0.0,bg
4135,-4Mlqc7PbZY_360.0_510.0,Woman showing the content of a plastic basket,138.0,146.0,0.0001,0.0,bg
4135,-4Mlqc7PbZY_360.0_510.0,Woman showing the content of a plastic basket,82.0,86.0,0.0,0.0,bg
4135,-4Mlqc7PbZY_360.0_510.0,Woman showing the content of a plastic basket,60.0,94.0,0.0,0.0,bg
4884,-4Mlqc7PbZY_60.0_210.0,A blonde woman is walking in the rain under a green floral umbrella.,38.0,94.0,0.9993,0.5714285714285714,fg
4884,-4Mlqc7PbZY_60.0_210.0,A blonde woman is walking in the rain under a green floral umbrella.,4.0,76.0,0.1525,0.18181818181818182,bg
4884,-4Mlqc7PbZY_60.0_210.0,A blonde woman is walking in the rain under a green floral umbrella.,58.0,86.0,0.0001,0.7647058823529411,bg
4884,-4Mlqc7PbZY_60.0_210.0,A blonde woman is walking in the rain under a green floral umbrella.,46.0,72.0,0.0001,0.2608695652173913,bg
4884,-4Mlqc7PbZY_60.0_210.0,A blonde woman is walking in the rain under a green floral umbrella.,34.0,84.0,0.0,0.41379310344827586,bg
4884,-4Mlqc7PbZY_60.0_210.0,A blonde woman is walking in the rain under a green floral umbrella.,128.0,142.0,0.0,0.0,bg
4884,-4Mlqc7PbZY_60.0_210.0,A blonde woman is walking in the rain under a green floral umbrella.,110.0,124.0,0.0,0.0,bg
4884,-4Mlqc7PbZY_60.0_210.0,A blonde woman is walking in the rain under a green floral umbrella.,12.0,38.0,0.0,0.0,bg
4884,-4Mlqc7PbZY_60.0_210.0,A blonde woman is walking in the rain under a green floral umbrella.,78.0,96.0,0.0,0.3888888888888889,bg
4884,-4Mlqc7PbZY_60.0_210.0,A blonde woman is walking in the rain under a green floral umbrella.,48.0,74.0,0.0,0.3181818181818182,bg
8859,-4Mlqc7PbZY_510.0_660.0,Different cards are on display on a shelf.,126.0,150.0,0.9998,0.9230769230769231,fg
8859,-4Mlqc7PbZY_510.0_660.0,Different cards are on display on a shelf.,70.0,80.0,0.0002,0.0,bg
8859,-4Mlqc7PbZY_510.0_660.0,Different cards are on display on a shelf.,6.0,22.0,0.0001,0.0,bg
8859,-4Mlqc7PbZY_510.0_660.0,Different cards are on display on a shelf.,76.0,82.0,0.0001,0.0,bg
8859,-4Mlqc7PbZY_510.0_660.0,Different cards are on display on a shelf.,104.0,110.0,0.0001,0.0,bg
8859,-4Mlqc7PbZY_510.0_660.0,Different cards are on display on a shelf.,34.0,44.0,0.0001,0.0,bg
8859,-4Mlqc7PbZY_510.0_660.0,Different cards are on display on a shelf.,64.0,86.0,0.0001,0.0,bg
8859,-4Mlqc7PbZY_510.0_660.0,Different cards are on display on a shelf.,10.0,22.0,0.0001,0.0,bg
8859,-4Mlqc7PbZY_510.0_660.0,Different cards are on display on a shelf.,138.0,148.0,0.0,0.38461538461538464,bg
8859,-4Mlqc7PbZY_510.0_660.0,Different cards are on display on a shelf.,48.0,60.0,0.0,0.0,bg
2822,CltHKz3Zfxc_60.0_210.0,White American girl having fun in Nigeria at Festival,50.0,146.0,0.9959,0.4,fg
2822,CltHKz3Zfxc_60.0_210.0,White American girl having fun in Nigeria at Festival,96.0,150.0,0.5483,0.8148148148148148,fg
2822,CltHKz3Zfxc_60.0_210.0,White American girl having fun in Nigeria at Festival,14.0,22.0,0.4051,0.0,bg
2822,CltHKz3Zfxc_60.0_210.0,White American girl having fun in Nigeria at Festival,142.0,150.0,0.2783,0.18181818181818182,bg
2822,CltHKz3Zfxc_60.0_210.0,White American girl having fun in Nigeria at Festival,42.0,52.0,0.1156,0.0,bg
2822,CltHKz3Zfxc_60.0_210.0,White American girl having fun in Nigeria at Festival,38.0,46.0,0.0195,0.0,bg
2822,CltHKz3Zfxc_60.0_210.0,White American girl having fun in Nigeria at Festival,0.0,6.0,0.0071,0.0,bg
2822,CltHKz3Zfxc_60.0_210.0,White American girl having fun in Nigeria at Festival,46.0,112.0,0.0007,0.057692307692307696,bg
2822,CltHKz3Zfxc_60.0_210.0,White American girl having fun in Nigeria at Festival,0.0,94.0,0.0003,0.0,bg
2822,CltHKz3Zfxc_60.0_210.0,White American girl having fun in Nigeria at Festival,78.0,104.0,0.0001,0.0,bg
3629,CltHKz3Zfxc_210.0_360.0,Three men talk and make gestures near an outdoor structure.,134.0,150.0,0.9335,0.6153846153846154,fg
3629,CltHKz3Zfxc_210.0_360.0,Three men talk and make gestures near an outdoor structure.,86.0,96.0,0.752,0.0,fg
3629,CltHKz3Zfxc_210.0_360.0,Three men talk and make gestures near an outdoor structure.,14.0,26.0,0.6405,0.0,fg
3629,CltHKz3Zfxc_210.0_360.0,Three men talk and make gestures near an outdoor structure.,28.0,34.0,0.1216,0.0,bg
3629,CltHKz3Zfxc_210.0_360.0,Three men talk and make gestures near an outdoor structure.,52.0,66.0,0.0316,0.0,bg
3629,CltHKz3Zfxc_210.0_360.0,Three men talk and make gestures near an outdoor structure.,114.0,122.0,0.0088,0.0,bg
3629,CltHKz3Zfxc_210.0_360.0,Three men talk and make gestures near an outdoor structure.,2.0,8.0,0.0018,0.0,bg
3629,CltHKz3Zfxc_210.0_360.0,Three men talk and make gestures near an outdoor structure.,92.0,102.0,0.0016,0.0,bg
3629,CltHKz3Zfxc_210.0_360.0,Three men talk and make gestures near an outdoor structure.,62.0,86.0,0.0009,0.0,bg
3629,CltHKz3Zfxc_210.0_360.0,Three men talk and make gestures near an outdoor structure.,142.0,150.0,0.0005,0.3076923076923077,bg
6206,CltHKz3Zfxc_360.0_510.0,Man in yellow top receives medical attention.,136.0,148.0,0.9939,0.0,fg
6206,CltHKz3Zfxc_360.0_510.0,Man in yellow top receives medical attention.,120.0,128.0,0.9284,0.0,fg
6206,CltHKz3Zfxc_360.0_510.0,Man in yellow top receives medical attention.,144.0,150.0,0.8497,0.0,fg
6206,CltHKz3Zfxc_360.0_510.0,Man in yellow top receives medical attention.,64.0,72.0,0.8335,0.25,fg
6206,CltHKz3Zfxc_360.0_510.0,Man in yellow top receives medical attention.,34.0,40.0,0.6,0.16666666666666666,fg
6206,CltHKz3Zfxc_360.0_510.0,Man in yellow top receives medical attention.,90.0,102.0,0.572,0.14285714285714285,fg
6206,CltHKz3Zfxc_360.0_510.0,Man in yellow top receives medical attention.,14.0,26.0,0.5204,0.0,fg
6206,CltHKz3Zfxc_360.0_510.0,Man in yellow top receives medical attention.,0.0,4.0,0.2811,0.0,bg
6206,CltHKz3Zfxc_360.0_510.0,Man in yellow top receives medical attention.,108.0,120.0,0.0089,0.0,bg
6206,CltHKz3Zfxc_360.0_510.0,Man in yellow top receives medical attention.,34.0,72.0,0.001,0.6086956521739131,bg
237,iuMlh75-tzs_210.0_360.0,Woman is working out to the mirror.,0.0,28.0,0.9973,0.7777777777777778,fg
237,iuMlh75-tzs_210.0_360.0,Woman is working out to the mirror.,38.0,54.0,0.9864,0.0,fg
237,iuMlh75-tzs_210.0_360.0,Woman is working out to the mirror.,30.0,38.0,0.1573,0.15789473684210525,bg
237,iuMlh75-tzs_210.0_360.0,Woman is working out to the mirror.,66.0,74.0,0.001,0.25,bg
237,iuMlh75-tzs_210.0_360.0,Woman is working out to the mirror.,74.0,78.0,0.0004,0.0,bg
237,iuMlh75-tzs_210.0_360.0,Woman is working out to the mirror.,12.0,18.0,0.0004,0.16666666666666666,bg
237,iuMlh75-tzs_210.0_360.0,Woman is working out to the mirror.,60.0,84.0,0.0002,0.08333333333333333,bg
237,iuMlh75-tzs_210.0_360.0,Woman is working out to the mirror.,120.0,126.0,0.0001,0.0,bg
237,iuMlh75-tzs_210.0_360.0,Woman is working out to the mirror.,128.0,138.0,0.0001,0.0,bg
237,iuMlh75-tzs_210.0_360.0,Woman is working out to the mirror.,90.0,96.0,0.0,0.0,bg
1261,iuMlh75-tzs_360.0_510.0,The woman is walking around in a nearly empty basketball arena.,112.0,150.0,0.9874,0.5757575757575758,fg
1261,iuMlh75-tzs_360.0_510.0,The woman is walking around in a nearly empty basketball arena.,98.0,128.0,0.7788,0.45454545454545453,fg
1261,iuMlh75-tzs_360.0_510.0,The woman is walking around in a nearly empty basketball arena.,74.0,88.0,0.2128,0.05263157894736842,bg
1261,iuMlh75-tzs_360.0_510.0,The woman is walking around in a nearly empty basketball arena.,140.0,150.0,0.0029,0.15151515151515152,bg
1261,iuMlh75-tzs_360.0_510.0,The woman is walking around in a nearly empty basketball arena.,90.0,124.0,0.0003,0.5151515151515151,bg
1261,iuMlh75-tzs_360.0_510.0,The woman is walking around in a nearly empty basketball arena.,58.0,86.0,0.0001,0.021739130434782608,bg
1261,iuMlh75-tzs_360.0_510.0,The woman is walking around in a nearly empty basketball arena.,8.0,24.0,0.0001,0.0,bg
1261,iuMlh75-tzs_360.0_510.0,The woman is walking around in a nearly empty basketball arena.,14.0,30.0,0.0,0.0,bg
1261,iuMlh75-tzs_360.0_510.0,The woman is walking around in a nearly empty basketball arena.,36.0,50.0,0.0,0.0,bg
1261,iuMlh75-tzs_360.0_510.0,The woman is walking around in a nearly empty basketball arena.,62.0,74.0,0.0,0.0,bg
3851,iuMlh75-tzs_60.0_210.0,The woman in the purple sports bra does some stretches facing the mirror on the wall.,118.0,134.0,0.9721,0.0,fg
3851,iuMlh75-tzs_60.0_210.0,The woman in the purple sports bra does some stretches facing the mirror on the wall.,104.0,116.0,0.6586,0.0,fg
3851,iuMlh75-tzs_60.0_210.0,The woman in the purple sports bra does some stretches facing the mirror on the wall.,86.0,98.0,0.0091,0.0,bg
3851,iuMlh75-tzs_60.0_210.0,The woman in the purple sports bra does some stretches facing the mirror on the wall.,4.0,18.0,0.0037,0.0,bg
3851,iuMlh75-tzs_60.0_210.0,The woman in the purple sports bra does some stretches facing the mirror on the wall.,28.0,40.0,0.0013,0.0,bg
3851,iuMlh75-tzs_60.0_210.0,The woman in the purple sports bra does some stretches facing the mirror on the wall.,2.0,10.0,0.0007,0.0,bg
3851,iuMlh75-tzs_60.0_210.0,The woman in the purple sports bra does some stretches facing the mirror on the wall.,18.0,112.0,0.0005,0.3404255319148936,bg
3851,iuMlh75-tzs_60.0_210.0,The woman in the purple sports bra does some stretches facing the mirror on the wall.,142.0,150.0,0.0002,0.0,bg
3851,iuMlh75-tzs_60.0_210.0,The woman in the purple sports bra does some stretches facing the mirror on the wall.,76.0,98.0,0.0002,0.038461538461538464,bg
3851,iuMlh75-tzs_60.0_210.0,The woman in the purple sports bra does some stretches facing the mirror on the wall.,52.0,66.0,0.0001,0.4375,bg
7348,iuMlh75-tzs_510.0_660.0,A woman is getting a tour of the empty LA Lakers stadium decorating in purple and gold.,22.0,68.0,0.9903,0.3333333333333333,fg
7348,iuMlh75-tzs_510.0_660.0,A woman is getting a tour of the empty LA Lakers stadium decorating in purple and gold.,18.0,58.0,0.9351,0.5,fg
7348,iuMlh75-tzs_510.0_660.0,A woman is getting a tour of the empty LA Lakers stadium decorating in purple and gold.,64.0,70.0,0.0141,0.0,bg
7348,iuMlh75-tzs_510.0_660.0,A woman is getting a tour of the empty LA Lakers stadium decorating in purple and gold.,40.0,54.0,0.0003,0.0,bg
7348,iuMlh75-tzs_510.0_660.0,A woman is getting a tour of the empty LA Lakers stadium decorating in purple and gold.,10.0,20.0,0.0002,0.2,bg
7348,iuMlh75-tzs_510.0_660.0,A woman is getting a tour of the empty LA Lakers stadium decorating in purple and gold.,94.0,108.0,0.0001,0.0,bg
7348,iuMlh75-tzs_510.0_660.0,A woman is getting a tour of the empty LA Lakers stadium decorating in purple and gold.,42.0,74.0,0.0001,0.0,bg
7348,iuMlh75-tzs_510.0_660.0,A woman is getting a tour of the empty LA Lakers stadium decorating in purple and gold.,74.0,82.0,0.0001,0.0,bg
7348,iuMlh75-tzs_510.0_660.0,A woman is getting a tour of the empty LA Lakers stadium decorating in purple and gold.,110.0,122.0,0.0001,0.0,bg
7348,iuMlh75-tzs_510.0_660.0,A woman is getting a tour of the empty LA Lakers stadium decorating in purple and gold.,40.0,50.0,0.0,0.0,bg
1842,DDiq5C34KL4_210.0_360.0,A group of photos and small trinkets are on display in a museum.,46.0,80.0,0.9926,0.8888888888888888,fg
1842,DDiq5C34KL4_210.0_360.0,A group of photos and small trinkets are on display in a museum.,70.0,98.0,0.8187,0.14814814814814814,fg
1842,DDiq5C34KL4_210.0_360.0,A group of photos and small trinkets are on display in a museum.,114.0,150.0,0.4502,0.0,bg
1842,DDiq5C34KL4_210.0_360.0,A group of photos and small trinkets are on display in a museum.,24.0,38.0,0.1556,0.0,bg
1842,DDiq5C34KL4_210.0_360.0,A group of photos and small trinkets are on display in a museum.,102.0,110.0,0.0037,0.0,bg
1842,DDiq5C34KL4_210.0_360.0,A group of photos and small trinkets are on display in a museum.,48.0,122.0,0.0018,0.38461538461538464,bg
1842,DDiq5C34KL4_210.0_360.0,A group of photos and small trinkets are on display in a museum.,4.0,12.0,0.0013,0.0,bg
1842,DDiq5C34KL4_210.0_360.0,A group of photos and small trinkets are on display in a museum.,4.0,120.0,0.0011,0.29310344827586204,bg
1842,DDiq5C34KL4_210.0_360.0,A group of photos and small trinkets are on display in a museum.,36.0,44.0,0.0007,0.0,bg
1842,DDiq5C34KL4_210.0_360.0,A group of photos and small trinkets are on display in a museum.,142.0,150.0,0.0,0.0,bg
1938,DDiq5C34KL4_360.0_510.0,"Places to visit in Oban ,Scotland",20.0,40.0,0.9764,0.2,fg
1938,DDiq5C34KL4_360.0_510.0,"Places to visit in Oban ,Scotland",2.0,150.0,0.813,0.04054054054054054,fg
1938,DDiq5C34KL4_360.0_510.0,"Places to visit in Oban ,Scotland",14.0,122.0,0.3713,0.05555555555555555,bg
1938,DDiq5C34KL4_360.0_510.0,"Places to visit in Oban ,Scotland",104.0,138.0,0.1824,0.058823529411764705,bg
1938,DDiq5C34KL4_360.0_510.0,"Places to visit in Oban ,Scotland",50.0,64.0,0.1346,0.42857142857142855,bg
